provincia_id,municipio,id
21,San Bartolomé de la Torre,3279
21,San Juan del Puerto,3280
21,San Silvestre de Guzmán,3281
21,Sanlúcar de Guadiana,3282
21,Santa Ana la Real,3283
21,Santa Bárbara de Casa,3284
21,Santa Olalla del Cala,3285
21,Trigueros,3286
21,Valdelarco,3287
21,Valverde del Camino,3288
21,Villablanca,3289
21,Villalba del Alcor,3290
21,Villanueva de las Cruces,3291
21,Villanueva de los Castillejos,3292
21,Villarrasa,3293
21,Zalamea la Real,3294
21,Zufre,3295
22,Abiego,3296
22,Abizanda,3297
22,Adahuesca,3298
22,Agüero,3299
22,Aínsa-Sobrarbe,3300
22,Aisa,3301
22,Albalate de Cinca,3302
22,Albalatillo,3303
22,Albelda,3304
22,Albero Alto,3305
22,Albero Bajo,3306
22,Alberuela de Tubo,3307
22,Alcalá de Gurrea,3308
22,Alcalá del Obispo,3309
22,Alcampell,3310
22,Alcolea de Cinca,3311
22,Alcubierre,3312
22,Alerre,3313
22,Alfántega,3314
22,Almudévar,3315
22,Almunia de San Juan,3316
22,Almuniente,3317
22,Alquézar,3318
22,Altorricón,3319
22,Angüés,3320
22,Ansó,3321
22,Antillón,3322
22,Aragüés del Puerto,3323
22,Arén,3324
22,Argavieso,3325
22,Arguis,3326
22,Ayerbe,3327
22,Azanuy-Alins,3328
22,Azara,3329
22,Azlor,3330
22,Baélls,3331
22,Bailo,3332
22,Baldellou,3333
22,Ballobar,3334
22,Banastás,3335
22,Barbastro,3336
22,Barbués,3337
22,Barbuñales,3338
22,Bárcabo,3339
22,Belver de Cinca,3340
22,Benabarre,3341
22,Benasque,3342
22,Berbegal,3343
22,Bielsa,3344
22,Bierge,3345
22,Biescas,3346
22,Binaced,3347
22,Binéfar,3348
22,Bisaurri,3349
22,Biscarrués,3350
22,Blecua y Torres,3351
22,Boltaña,3352
22,Bonansa,3353
22,Borau,3354
22,Broto,3355
22,Caldearenas,3356
22,Campo,3357
22,Camporrélls,3358
22,Canal de Berdún,3359
22,Candasnos,3360
22,Canfranc,3361
22,Capdesaso,3362
22,Capella,3363
22,Casbas de Huesca,3364
22,Castejón de Monegros,3365
22,Castejón de Sos,3366
22,Castejón del Puente,3367
22,Castelflorite,3368
22,Castiello de Jaca,3369
22,Castigaleu,3370
22,Castillazuelo,3371
22,Castillonroy,3372
22,Chalamera,3373
22,Chía,3374
22,Chimillas,3375
22,Colungo,3376
22,Esplús,3377
22,Estada,3378
22,Estadilla,3379
22,Estopiñán del Castillo,3380
22,Fago,3381
22,Fanlo,3382
22,Fiscal,3383
22,Fonz,3384
22,Foradada del Toscar,3385
22,Fraga,3386
22,"Fueva, La",3387
22,Gistaín,3388
22,"Grado, El",3389
22,Grañén,3390
22,Graus,3391
22,Gurrea de Gállego,3392
22,Hoz de Jaca,3393
22,Hoz y Costean,3394
22,Huerto,3395
22,Huesca,3396
22,Ibieca,3397
22,Igriés,3398
22,Ilche,3399
22,Isábena,3400
22,Jaca,3401
22,Jasa,3402
22,Labuerda,3403
22,Laluenga,3404
22,Lalueza,3405
22,Lanaja,3406
22,Laperdiguera,3407
22,Lascellas-Ponzano,3408
22,Lascuarre,3409
22,Laspaúles,3410
22,Laspuña,3411
22,Loarre,3412
22,Loporzano,3413
22,Loscorrales,3414
22,Lupiñén-Ortilla,3415
22,Monesma y Cajigar,3416
22,Monflorite-Lascasas,3417
22,Montanuy,3418
22,Monzón,3419
22,Naval,3420
22,Novales,3421
22,Nueno,3422
22,Olvena,3423
22,Ontiñena,3424
22,Osso de Cinca,3425
22,Palo,3426
22,Panticosa,3427
22,Peñalba,3428
22,"Peñas de Riglos, Las",3429
22,Peralta de Alcofea,3430
22,Peralta de Calasanz,3431
22,Peraltilla,3432
22,Perarrúa,3433
22,Pertusa,3434
22,Piracés,3435
22,Plan,3436
22,Poleñino,3437
22,Pozán de Vero,3438
22,"Puebla de Castro, La",3439
22,Puente de Montañana,3440
22,Puente la Reina de Jaca,3441
22,Puértolas,3442
22,"Pueyo de Araguás, El",3443
22,Pueyo de Santa Cruz,3444
22,Quicena,3445
22,Robres,3446
22,Sabiñánigo,3447
22,Sahún,3448
22,Salas Altas,3449
22,Salas Bajas,3450
22,Salillas,3451
22,Sallent de Gállego,3452
22,San Esteban de Litera,3453
22,San Juan de Plan,3454
22,San Miguel del Cinca,3455
22,Sangarrén,3456
22,Santa Cilia,3457
22,Santa Cruz de la Serós,3458
22,Santa María de Dulcis,3459
22,Santaliestra y San Quílez,3460
22,Sariñena,3461
22,Secastilla,3462
22,Seira,3463
22,Sena,3464
22,Senés de Alcubierre,3465
22,Sesa,3466
22,Sesué,3467
22,Siétamo,3468
22,Sopeira,3469
22,"Sotonera, La",3470
22,Tamarite de Litera,3471
22,Tardienta,3472
22,Tella-Sin,3473
22,Tierz,3474
22,Tolva,3475
22,Torla,3476
22,Torralba de Aragón,3477
22,Torre la Ribera,3478
22,Torrente de Cinca,3479
22,Torres de Alcanadre,3480
22,Torres de Barbués,3481
22,Tramaced,3482
22,Valfarta,3483
22,Valle de Bardají,3484
22,Valle de Hecho,3485
22,Valle de Lierp,3486
22,Velilla de Cinca,3487
22,Vencillón,3488
22,Veracruz,3489
22,Viacamp y Litera,3490
22,Vicién,3491
22,Villanova,3492
22,Villanúa,3493
22,Villanueva de Sigena,3494
22,Yebra de Basa,3495
22,Yésero,3496
22,Zaidín,3497
23,Albanchez de Mágina,3498
23,Alcalá la Real,3499
23,Alcaudete,3500
23,Aldeaquemada,3501
23,Andújar,3502
23,Arjona,3503
23,Arjonilla,3504
23,Arquillos,3505
23,Arroyo del Ojanco,3506
23,Baeza,3507
23,Bailén,3508
23,Baños de la Encina,3509
23,Beas de Segura,3510
23,Bedmar y Garcíez,3511
23,Begíjar,3512
23,Bélmez de la Moraleda,3513
23,Benatae,3514
23,Cabra del Santo Cristo,3515
23,Cambil,3516
23,Campillo de Arenas,3517
23,Canena,3518
23,Carboneros,3519
23,Cárcheles,3520
23,"Carolina, La",3521
23,Castellar,3522
23,Castillo de Locubín,3523
23,Cazalilla,3524
23,Cazorla,3525
23,Chiclana de Segura,3526
23,Chilluévar,3527
23,Escañuela,3528
23,Espelúy,3529
23,Frailes,3530
23,Fuensanta de Martos,3531
23,Fuerte del Rey,3532
23,Génave,3533
23,"Guardia de Jaén, La",3534
23,Guarromán,3535
23,Higuera de Calatrava,3536
23,Hinojares,3537
23,Hornos,3538
23,Huelma,3539
23,Huesa,3540
23,Ibros,3541
23,"Iruela, La",3542
23,Iznatoraf,3543
23,Jabalquinto,3544
23,Jaén,3545
23,Jamilena,3546
23,Jimena,3547
23,Jódar,3548
23,Lahiguera,3549
23,Larva,3550
23,Linares,3551
23,Lopera,3552
23,Lupión,3553
23,Mancha Real,3554
23,Marmolejo,3555
23,Martos,3556
23,Mengíbar,3557
23,Montizón,3558
23,Navas de San Juan,3559
23,Noalejo,3560
23,Orcera,3561
23,Peal de Becerro,3562
23,Pegalajar,3563
23,Porcuna,3564
23,Pozo Alcón,3565
23,Puente de Génave,3566
23,"Puerta de Segura, La",3567
23,Quesada,3568
23,Rus,3569
23,Sabiote,3570
23,Santa Elena,3571
23,Santiago de Calatrava,3572
23,Santiago-Pontones,3573
23,Santisteban del Puerto,3574
23,Santo Tomé,3575
23,Segura de la Sierra,3576
23,Siles,3577
23,Sorihuela del Guadalimar,3578
23,Torre del Campo,3579
23,Torreblascopedro,3580
23,Torredonjimeno,3581
23,Torreperogil,3582
23,Torres,3583
23,Torres de Albánchez,3584
23,Úbeda,3585
23,Valdepeñas de Jaén,3586
23,Vilches,3587
23,Villacarrillo,3588
23,Villanueva de la Reina,3589
23,Villanueva del Arzobispo,3590
23,Villardompardo,3591
23,"Villares, Los",3592
23,Villarrodrigo,3593
23,Villatorres,3594
24,Acebedo,3595
24,Algadefe,3596
24,Alija del Infantado,3597
24,Almanza,3598
24,"Antigua, La",3599
24,Ardón,3600
24,Arganza,3601
24,Astorga,3602
24,Balboa,3603
24,"Bañeza, La",3604
24,Barjas,3605
24,"Barrios de Luna, Los",3606
24,Bembibre,3607
24,Benavides,3608
24,Benuza,3609
24,Bercianos del Páramo,3610
24,Bercianos del Real Camino,3611
24,Berlanga del Bierzo,3612
24,Boca de Huérgano,3613
24,Boñar,3614
24,Borrenes,3615
24,Brazuelo,3616
24,"Burgo Ranero, El",3617
24,Burón,3618
24,Bustillo del Páramo,3619
24,Cabañas Raras,3620
24,Cabreros del Río,3621
24,Cabrillanes,3622
24,Cacabelos,3623
24,Calzada del Coto,3624
24,Campazas,3625
24,Campo de Villavidel,3626
24,Camponaraya,3627
24,Candín,3628
24,Cármenes,3629
24,Carracedelo,3630
24,Carrizo,3631
24,Carrocera,3632
24,Carucedo,3633
24,Castilfalé,3634
24,Castrillo de Cabrera,3635
24,Castrillo de la Valduerna,3636
24,Castrocalbón,3637
24,Castrocontrigo,3638
24,Castropodame,3639
24,Castrotierra de Valmadrigal,3640
24,Cea,3641
24,Cebanico,3642
24,Cebrones del Río,3643
24,Chozas de Abajo,3644
24,Cimanes de la Vega,3645
24,Cimanes del Tejar,3646
24,Cistierna,3647
24,Congosto,3648
24,Corbillos de los Oteros,3649
24,Corullón,3650
24,Crémenes,3651
24,Cuadros,3652
24,Cubillas de los Oteros,3653
24,Cubillas de Rueda,3654
24,Cubillos del Sil,3655
24,Destriana,3656
24,Encinedo,3657
24,"Ercina, La",3658
24,Escobar de Campos,3659
24,Fabero,3660
24,Folgoso de la Ribera,3661
24,Fresno de la Vega,3662
24,Fuentes de Carbajal,3663
24,Garrafe de Torío,3664
24,Gordaliza del Pino,3665
24,Gordoncillo,3666
24,Gradefes,3667
24,Grajal de Campos,3668
24,Gusendos de los Oteros,3669
24,Hospital de Órbigo,3670
24,Igüeña,3671
24,Izagre,3672
24,Joarilla de las Matas,3673
24,Laguna Dalga,3674
24,Laguna de Negrillos,3675
24,León,3676
24,Llamas de la Ribera,3677
24,Lucillo,3678
24,Luyego,3679
24,Magaz de Cepeda,3680
24,Mansilla de las Mulas,3681
24,Mansilla Mayor,3682
24,Maraña,3683
24,Matadeón de los Oteros,3684
24,Matallana de Torío,3685
24,Matanza,3686
24,Molinaseca,3687
24,Murias de Paredes,3688
24,Noceda del Bierzo,3689
24,Oencia,3690
24,"Omañas, Las",3691
24,Onzonilla,3692
24,Oseja de Sajambre,3693
24,Pajares de los Oteros,3694
24,Palacios de la Valduerna,3695
24,Palacios del Sil,3696
24,Páramo del Sil,3697
24,Peranzanes,3698
24,Pobladura de Pelayo García,3699
24,"Pola de Gordón, La",3700
24,Ponferrada,3701
24,Posada de Valdeón,3702
24,Pozuelo del Páramo,3703
24,Prado de la Guzpeña,3704
24,Priaranza del Bierzo,3705
24,Prioro,3706
24,Puebla de Lillo,3707
24,Puente de Domingo Flórez,3708
24,Quintana del Castillo,3709
24,Quintana del Marco,3710
24,Quintana y Congosto,3711
24,Regueras de Arriba,3712
24,Reyero,3713
24,Riaño,3714
24,Riego de la Vega,3715
24,Riello,3716
24,Rioseco de Tapia,3717
24,"Robla, La",3718
24,Roperuelos del Páramo,3719
24,Sabero,3720
24,Sahagún,3721
24,San Adrián del Valle,3722
24,San Andrés del Rabanedo,3723
24,San Cristóbal de la Polantera,3724
24,San Emiliano,3725
24,San Esteban de Nogales,3726
24,San Justo de la Vega,3727
24,San Millán de los Caballeros,3728
24,San Pedro Bercianos,3729
24,Sancedo,3730
24,Santa Colomba de Curueño,3731
24,Santa Colomba de Somoza,3732
24,Santa Cristina de Valmadrigal,3733
24,Santa Elena de Jamuz,3734
24,Santa María de la Isla,3735
24,Santa María de Ordás,3736
24,Santa María del Monte de Cea,3737
24,Santa María del Páramo,3738
24,Santa Marina del Rey,3739
24,Santas Martas,3740
24,Santiago Millas,3741
24,Santovenia de la Valdoncina,3742
24,Sariegos,3743
24,Sena de Luna,3744
24,Sobrado,3745
24,Soto de la Vega,3746
24,Soto y Amío,3747
24,Toral de los Guzmanes,3748
24,Toral de los Vados,3749
24,Toreno,3750
24,Torre del Bierzo,3751
24,Trabadelo,3752
24,Truchas,3753
24,Turcia,3754
24,Urdiales del Páramo,3755
24,Val de San Lorenzo,3756
24,Valdefresno,3757
24,Valdefuentes del Páramo,3758
24,Valdelugueros,3759
24,Valdemora,3760
24,Valdepiélago,3761
24,Valdepolo,3762
24,Valderas,3763
24,Valderrey,3764
24,Valderrueda,3765
24,Valdesamario,3766
24,Valdevimbre,3767
24,Valencia de Don Juan,3768
24,Vallecillo,3769
24,Valverde de la Virgen,3770
24,Valverde-Enrique,3771
24,"Vecilla, La",3772
24,Vega de Espinareda,3773
24,Vega de Infanzones,3774
24,Vega de Valcarce,3775
24,Vegacervera,3776
24,Vegaquemada,3777
24,Vegas del Condado,3778
24,Villablino,3779
24,Villabraz,3780
24,Villadangos del Páramo,3781
24,Villademor de la Vega,3782
24,Villafranca del Bierzo,3783
24,Villagatón,3784
24,Villamandos,3785
24,Villamanín,3786
24,Villamañán,3787
24,Villamartín de Don Sancho,3788
24,Villamejil,3789
24,Villamol,3790
24,Villamontán de la Valduerna,3791
24,Villamoratiel de las Matas,3792
24,Villanueva de las Manzanas,3793
24,Villaobispo de Otero,3794
24,Villaornate y Castro,3795
24,Villaquejida,3796
24,Villaquilambre,3797
24,Villarejo de Órbigo,3798
24,Villares de Órbigo,3799
24,Villasabariego,3800
24,Villaselán,3801
24,Villaturiel,3802
24,Villazala,3803
24,Villazanzo de Valderaduey,3804
24,Zotes del Páramo,3805
25,Abella de la Conca,3806
25,Àger,3807
25,Agramunt,3808
25,Aitona,3809
25,"Alamús, Els",3810
25,Alàs i Cerc,3811
25,"Albagés, L'",3812
25,Albatàrrec,3813
25,Albesa,3814
25,"Albi, L'",3815
25,Alcanó,3816
25,Alcarràs,3817
25,Alcoletge,3818
25,Alfarràs,3819
25,Alfés,3820
25,Algerri,3821
25,Alguaire,3822
25,Alins,3823
25,Almacelles,3824
25,Almatret,3825
25,Almenar,3826
25,Alòs de Balaguer,3827
25,Alpicat,3828
25,Alt Àneu,3829
25,Anglesola,3830
25,Arbeca,3831
25,Arres,3832
25,Arsèguel,3833
25,Artesa de Lleida,3834
25,Artesa de Segre,3835
25,Aspa,3836
25,"Avellanes i Santa Linya, Les",3837
25,Baix Pallars,3838
25,Balaguer,3839
25,Barbens,3840
25,"Baronia de Rialb, La",3841
25,Bassella,3842
25,Bausen,3843
25,Belianes,3844
25,Bellaguarda,3845
25,Bellcaire d'Urgell,3846
25,Bell-lloc d'Urgell,3847
25,Bellmunt d'Urgell,3848
25,Bellpuig,3849
25,Bellver de Cerdanya,3850
25,Bellvís,3851
25,Benavent de Segrià,3852
25,Biosca,3853
25,"Bòrdes, Es",3854
25,"Borges Blanques, Les",3855
25,Bossòst,3856
25,Bovera,3857
25,Cabanabona,3858
25,Cabó,3859
25,Camarasa,3860
25,Canejan,3861
25,Castell de Mur,3862
25,Castellar de la Ribera,3863
25,Castelldans,3864
25,Castellnou de Seana,3865
25,Castelló de Farfanya,3866
25,Castellserà,3867
25,Cava,3868
25,Cervera,3869
25,Cervià de les Garrigues,3870
25,Ciutadilla,3871
25,Clariana de Cardener,3872
25,"Cogul, El",3873
25,Coll de Nargó,3874
25,"Coma i la Pedra, La",3875
25,Conca de Dalt,3876
25,Corbins,3877
25,Cubells,3878
25,"Espluga Calba, L'",3879
25,Espot,3880
25,Estamariu,3881
25,Estaràs,3882
25,Esterri d'Àneu,3883
25,Esterri de Cardós,3884
25,Farrera,3885
25,Fígols i Alinyà,3886
25,"Floresta, La",3887
25,Fondarella,3888
25,Foradada,3889
25,"Fuliola, La",3890
25,Fulleda,3891
25,Gavet de la Conca,3892
25,Gimenells i el Pla de la Font,3893
25,Golmés,3894
25,Gósol,3895
25,"Granadella, La",3896
25,"Granja d'Escarp, La",3897
25,Granyanella,3898
25,Granyena de les Garrigues,3899
25,Granyena de Segarra,3900
25,Guimerà,3901
25,"Guingueta d'Àneu, La",3902
25,Guissona,3903
25,Guixers,3904
25,Isona i Conca Dellà,3905
25,Ivars de Noguera,3906
25,Ivars d'Urgell,3907
25,Ivorra,3908
25,Josa i Tuixén,3909
25,Juncosa,3910
25,Juneda,3911
25,Les,3912
25,Linyola,3913
25,Lladorre,3914
25,Lladurs,3915
25,Llardecans,3916
25,Llavorsí,3917
25,Lleida,3918
25,Lles de Cerdanya,3919
25,Llimiana,3920
25,Llobera,3921
25,Maials,3922
25,Maldà,3923
25,Massalcoreig,3924
25,Massoteres,3925
25,Menàrguens,3926
25,Miralcamp,3927
25,Mollerussa,3928
25,"Molsosa, La",3929
25,Montellà i Martinet,3930
25,Montferrer i Castellbò,3931
25,Montgai,3932
25,Montoliu de Lleida,3933
25,Montoliu de Segarra,3934
25,Montornès de Segarra,3935
25,Nalec,3936
25,Naut Aran,3937
25,Navès,3938
25,Odèn,3939
25,Oliana,3940
25,Oliola,3941
25,Olius,3942
25,"Oluges, Les",3943
25,"Omellons, Els",3944
25,"Omells de na Gaia, Els",3945
25,Organyà,3946
25,Os de Balaguer,3947
25,Ossó de Sió,3948
25,"Palau d'Anglesola, El",3949
25,Penelles,3950
25,Peramola,3951
25,Pinell de Solsonès,3952
25,Pinós,3953
25,"Plans de Sió, Els",3954
25,"Poal, El",3955
25,"Pobla de Cérvoles, La",3956
25,"Pobla de Segur, La",3957
25,"Pont de Bar, El",3958
25,"Pont de Suert, El",3959
25,Ponts,3960
25,"Portella, La",3961
25,Prats i Sansor,3962
25,Preixana,3963
25,Preixens,3964
25,Prullans,3965
25,Puiggròs,3966
25,Puigverd d'Agramunt,3967
25,Puigverd de Lleida,3968
25,Rialp,3969
25,Ribera d'Ondara,3970
25,Ribera d'Urgellet,3971
25,Riner,3972
25,Riu de Cerdanya,3973
25,Rosselló,3974
25,Salàs de Pallars,3975
25,Sanaüja,3976
25,Sant Esteve de la Sarga,3977
25,Sant Guim de Freixenet,3978
25,Sant Guim de la Plana,3979
25,Sant Llorenç de Morunys,3980
25,Sant Martí de Riucorb,3981
25,Sant Ramon,3982
25,Sarroca de Bellera,3983
25,Sarroca de Lleida,3984
25,Senterada,3985
25,"Sentiu de Sió, La",3986
25,Seròs,3987
25,"Seu d'Urgell, La",3988
25,Sidamon,3989
25,"Soleràs, El",3990
25,Solsona,3991
25,Soriguera,3992
25,Sort,3993
25,Soses,3994
25,Sudanell,3995
25,Sunyer,3996
25,Talarn,3997
25,Talavera,3998
25,Tàrrega,3999
25,Tarrés,4000
25,Tarroja de Segarra,4001
25,Térmens,4002
25,Tírvia,4003
25,Tiurana,4004
25,Torà,4005
25,"Torms, Els",4006
25,Tornabous,4007
25,"Torre de Cabdella, La",4008
25,Torrebesses,4009
25,Torrefarrera,4010
25,Torrefeta i Florejacs,4011
25,Torregrossa,4012
25,Torrelameu,4013
25,Torres de Segre,4014
25,Torre-serona,4015
25,Tremp,4016
25,"Vall de Boí, La",4017
25,Vall de Cardós,4018
25,Vallbona de les Monges,4019
25,Vallfogona de Balaguer,4020
25,"Valls d'Aguilar, Les",4021
25,"Valls de Valira, Les",4022
25,"Vansa i Fórnols, La",4023
25,Verdú,4024
25,Vielha e Mijaran,4025
25,Vilagrassa,4026
25,Vilaller,4027
25,Vilamòs,4028
25,Vilanova de Bellpuig,4029
25,Vilanova de la Barca,4030
25,Vilanova de l'Aguda,4031
25,Vilanova de Meià,4032
25,Vilanova de Segrià,4033
25,Vila-sana,4034
25,"Vilosell, El",4035
25,Vinaixa,4036
26,Ábalos,4037
26,Agoncillo,4038
26,Aguilar del Río Alhama,4039
26,Ajamil de Cameros,4040
26,Albelda de Iregua,4041
26,Alberite,4042
26,Alcanadre,4043
26,Aldeanueva de Ebro,4044
26,Alesanco,4045
26,Alesón,4046
26,Alfaro,4047
26,Almarza de Cameros,4048
26,Anguciana,4049
26,Anguiano,4050
26,Arenzana de Abajo,4051
26,Arenzana de Arriba,4052
26,Arnedillo,4053
26,Arnedo,4054
26,Arrúbal,4055
26,Ausejo,4056
26,Autol,4057
26,Azofra,4058
26,Badarán,4059
26,Bañares,4060
26,Baños de Río Tobía,4061
26,Baños de Rioja,4062
26,Berceo,4063
26,Bergasa,4064
26,Bergasillas Bajera,4065
26,Bezares,4066
26,Bobadilla,4067
26,Brieva de Cameros,4068
26,Briñas,4069
26,Briones,4070
26,Cabezón de Cameros,4071
26,Calahorra,4072
26,Camprovín,4073
26,Canales de la Sierra,4074
26,Canillas de Río Tuerto,4075
26,Cañas,4076
26,Cárdenas,4077
26,Casalarreina,4078
26,Castañares de Rioja,4079
26,Castroviejo,4080
26,Cellorigo,4081
26,Cenicero,4082
26,Cervera del Río Alhama,4083
26,Cidamón,4084
26,Cihuri,4085
26,Cirueña,4086
26,Clavijo,4087
26,Cordovín,4088
26,Corera,4089
26,Cornago,4090
26,Corporales,4091
26,Cuzcurrita de Río Tirón,4092
26,Daroca de Rioja,4093
26,Enciso,4094
26,Entrena,4095
26,Estollo,4096
26,Ezcaray,4097
26,Foncea,4098
26,Fonzaleche,4099
26,Fuenmayor,4100
26,Galbárruli,4101
26,Galilea,4102
26,Gallinero de Cameros,4103
26,Gimileo,4104
26,Grañón,4105
26,Grávalos,4106
26,Haro,4107
26,Herce,4108
26,Herramélluri,4109
26,Hervías,4110
26,Hormilla,4111
26,Hormilleja,4112
26,Hornillos de Cameros,4113
26,Hornos de Moncalvillo,4114
26,Huércanos,4115
26,Igea,4116
26,Jalón de Cameros,4117
26,Laguna de Cameros,4118
26,Lagunilla del Jubera,4119
26,Lardero,4120
26,Ledesma de la Cogolla,4121
26,Leiva,4122
26,Leza de Río Leza,4123
26,Logroño,4124
26,Lumbreras,4125
26,Manjarrés,4126
26,Mansilla de la Sierra,4127
26,Manzanares de Rioja,4128
26,Matute,4129
26,Medrano,4130
26,Munilla,4131
26,Murillo de Río Leza,4132
26,Muro de Aguas,4133
26,Muro en Cameros,4134
26,Nájera,4135
26,Nalda,4136
26,Navajún,4137
26,Navarrete,4138
26,Nestares,4139
26,Nieva de Cameros,4140
26,Ochánduri,4141
26,Ocón,4142
26,Ojacastro,4143
26,Ollauri,4144
26,Ortigosa de Cameros,4145
26,Pazuengos,4146
26,Pedroso,4147
26,Pinillos,4148
26,Pradejón,4149
26,Pradillo,4150
26,Préjano,4151
26,Quel,4152
26,Rabanera,4153
26,"Rasillo de Cameros, El",4154
26,"Redal, El",4155
26,Ribafrecha,4156
26,Rincón de Soto,4157
26,Robres del Castillo,4158
26,Rodezno,4159
26,Sajazarra,4160
26,San Asensio,4161
26,San Millán de la Cogolla,4162
26,San Millán de Yécora,4163
26,San Román de Cameros,4164
26,San Torcuato,4165
26,San Vicente de la Sonsierra,4166
26,Santa Coloma,4167
26,Santa Engracia del Jubera,4168
26,Santa Eulalia Bajera,4169
26,Santo Domingo de la Calzada,4170
26,Santurde de Rioja,4171
26,Santurdejo,4172
26,Sojuela,4173
26,Sorzano,4174
26,Sotés,4175
26,Soto en Cameros,4176
26,Terroba,4177
26,Tirgo,4178
26,Tobía,4179
26,Tormantos,4180
26,Torre en Cameros,4181
26,Torrecilla en Cameros,4182
26,Torrecilla sobre Alesanco,4183
26,Torremontalbo,4184
26,Treviana,4185
26,Tricio,4186
26,Tudelilla,4187
26,Uruñuela,4188
26,Valdemadera,4189
26,Valgañón,4190
26,Ventosa,4191
26,Ventrosa,4192
26,Viguera,4193
26,Villalba de Rioja,4194
26,Villalobar de Rioja,4195
26,Villamediana de Iregua,4196
26,Villanueva de Cameros,4197
26,"Villar de Arnedo, El",4198
26,Villar de Torre,4199
26,Villarejo,4200
26,Villarroya,4201
26,Villarta-Quintana,4202
26,Villavelayo,4203
26,Villaverde de Rioja,4204
26,Villoslada de Cameros,4205
26,Viniegra de Abajo,4206
26,Viniegra de Arriba,4207
26,Zarratón,4208
26,Zarzosa,4209
26,Zorraquín,4210
27,Abadín,4211
27,Alfoz,4212
27,Antas de Ulla,4213
27,Baleira,4214
27,Baralla,4215
27,Barreiros,4216
27,Becerreá,4217
27,Begonte,4218
27,Bóveda,4219
27,Burela,4220
27,Carballedo,4221
27,Castro de Rei,4222
27,Castroverde,4223
27,Cervantes,4224
27,Cervo,4225
27,Chantada,4226
27,"Corgo, O",4227
27,Cospeito,4228
27,Folgoso do Courel,4229
27,"Fonsagrada, A",4230
27,Foz,4231
27,Friol,4232
27,Guitiriz,4233
27,Guntín,4234
27,"Incio, O",4235
27,Láncara,4236
27,Lourenzá,4237
27,Lugo,4238
27,Meira,4239
27,Mondoñedo,4240
27,Monforte de Lemos,4241
27,Monterroso,4242
27,Muras,4243
27,Navia de Suarna,4244
27,Negueira de Muñiz,4245
27,"Nogais, As",4246
27,Ourol,4247
27,Outeiro de Rei,4248
27,Palas de Rei,4249
27,Pantón,4250
27,Paradela,4251
27,"Páramo, O",4252
27,"Pastoriza, A",4253
27,Pedrafita do Cebreiro,4254
27,"Pobra do Brollón, A",4255
27,Pol,4256
27,"Pontenova, A",4257
27,Portomarín,4258
27,Quiroga,4259
27,Rábade,4260
27,Ribadeo,4261
27,Ribas de Sil,4262
27,Ribeira de Piquín,4263
27,Riotorto,4264
27,Samos,4265
27,Sarria,4266
27,"Saviñao, O",4267
27,Sober,4268
27,Taboada,4269
27,Trabada,4270
27,Triacastela,4271
27,"Valadouro, O",4272
27,"Vicedo, O",4273
27,Vilalba,4274
27,Viveiro,4275
27,Xermade,4276
27,Xove,4277
28,"Acebeda, La",4278
28,Ajalvir,4279
28,Alameda del Valle,4280
28,"Álamo, El",4281
28,Alcalá de Henares,4282
28,Alcobendas,4283
28,Alcorcón,4284
28,Aldea del Fresno,4285
28,Algete,4286
28,Alpedrete,4287
28,Ambite,4288
28,Anchuelo,4289
28,Aranjuez,4290
28,Arganda del Rey,4291
28,Arroyomolinos,4292
28,"Atazar, El",4293
28,Batres,4294
28,Becerril de la Sierra,4295
28,Belmonte de Tajo,4296
28,"Berrueco, El",4297
28,Berzosa del Lozoya,4298
28,Boadilla del Monte,4299
28,"Boalo, El",4300
28,Braojos,4301
28,Brea de Tajo,4302
28,Brunete,4303
28,Buitrago del Lozoya,4304
28,Bustarviejo,4305
28,Cabanillas de la Sierra,4306
28,"Cabrera, La",4307
28,Cadalso de los Vidrios,4308
28,Camarma de Esteruelas,4309
28,Campo Real,4310
28,Canencia,4311
28,Carabaña,4312
28,Casarrubuelos,4313
28,Cenicientos,4314
28,Cercedilla,4315
28,Cervera de Buitrago,4316
28,Chapinería,4317
28,Chinchón,4318
28,Ciempozuelos,4319
28,Cobeña,4320
28,Collado Mediano,4321
28,Collado Villalba,4322
28,Colmenar de Oreja,4323
28,Colmenar del Arroyo,4324
28,Colmenar Viejo,4325
28,Colmenarejo,4326
28,Corpa,4327
28,Coslada,4328
28,Cubas de la Sagra,4329
28,Daganzo de Arriba,4330
28,"Escorial, El",4331
28,Estremera,4332
28,Fresnedillas de la Oliva,4333
28,Fresno de Torote,4334
28,Fuenlabrada,4335
28,Fuente el Saz de Jarama,4336
28,Fuentidueña de Tajo,4337
28,Galapagar,4338
28,Garganta de los Montes,4339
28,Gargantilla del Lozoya y Pinilla de Buitrago,4340
28,Gascones,4341
28,Getafe,4342
28,Griñón,4343
28,Guadalix de la Sierra,4344
28,Guadarrama,4345
28,"Hiruela, La",4346
28,Horcajo de la Sierra-Aoslos,4347
28,Horcajuelo de la Sierra,4348
28,Hoyo de Manzanares,4349
28,Humanes de Madrid,4350
28,Leganés,4351
28,Loeches,4352
28,Lozoya,4353
28,Lozoyuela-Navas-Sieteiglesias,4354
28,Madarcos,4355
28,Madrid,4356
28,Majadahonda,4357
28,Manzanares el Real,4358
28,Meco,4359
28,Mejorada del Campo,4360
28,Miraflores de la Sierra,4361
28,"Molar, El",4362
28,"Molinos, Los",4363
